SeqNo;Type;DHID;Parent;Name;Latitude;Longitude;MunicipalityCode;Municipality;DistrictCode;District;Description;Authority;DelfiName;THID;TariffProvider;LastOperationDate;SEV
242454;S;de:09661:50711;de:09661:50711;Aschaffenburg, Schellenmühle;49,981075;9,1861;09661000;Aschaffenburg;;;;BEG;-;D925BD00C617;-;2026-12-11T00:00:00;nein
242455;Q;de:09661:50711:0:1;de:09661:50711;Aschaffenburg, Schellenmühle 01;49,98104;9,186154;00000000;-;-;-;;BEG;-;-;-;;nein
242456;Q;de:09661:50711:0:2;de:09661:50711;Aschaffenburg, Schellenmühle 02;49,981104;9,186055;00000000;-;-;-;;BEG;-;-;-;;nein
242457;S;de:09661:5100;de:09661:5100;Aschaffenburg, Hauptbahnhof/ROB;49,980087;9,141274;09661000;Aschaffenburg;-;-;;BEG;-;D925BD0013EC;-;2026-12-12T00:00:00;nein
242458;Q;de:09661:5100:0:1;de:09661:5100;Bus 1;49,980035;9,141211;00000000;-;-;-;Bus 1;BEG;-;-;-;;nein
242459;Q;de:09661:5100:0:10;de:09661:5100;Bus 10;49,980249;9,140753;00000000;-;-;-;Bus 10;BEG;-;-;-;;nein
242460;Q;de:09661:5100:0:11;de:09661:5100;Bus 11;49,980422;9,140762;00000000;-;-;-;Bus 11;BEG;-;-;-;;nein
242461;Q;de:09661:5100:0:12;de:09661:5100;Bus 12;49,980411;9,141041;00000000;-;-;-;Bus 12;BEG;-;-;-;;nein
242462;Q;de:09661:5100:0:13;de:09661:5100;Bus 13;49,980388;9,141679;00000000;-;-;-;Bus 13;BEG;-;-;-;;nein
242463;Q;de:09661:5100:0:14;de:09661:5100;Bus 14;49,980376;9,141939;00000000;-;-;-;Bus 14;BEG;-;-;-;;nein
242464;Q;de:09661:5100:0:15;de:09661:5100;Bus 15;49,980029;9,141616;00000000;-;-;-;;BEG;-;-;-;;nein
242465;Q;de:09661:5100:0:2;de:09661:5100;Bus 2;49,980047;9,140888;00000000;-;-;-;Bus 2;BEG;-;-;-;;nein
242466;Q;de:09661:5100:0:3;de:09661:5100;Bus 3;49,980099;9,140744;00000000;-;-;-;Bus 3;BEG;-;-;-;;nein
242467;Q;de:09661:5100:0:4;de:09661:5100;Bus 4;49,980087;9,141032;00000000;-;-;-;Bus 4;BEG;-;-;-;;nein
242468;Q;de:09661:5100:0:5;de:09661:5100;Bus 5;49,980076;9,141607;00000000;-;-;-;Bus 5;BEG;-;-;-;;nein
242469;Q;de:09661:5100:0:6;de:09661:5100;Bus 6;49,980064;9,141903;00000000;-;-;-;Bus 6;BEG;-;-;-;;nein
242470;Q;de:09661:5100:0:7;de:09661:5100;Bus 7;49,980214;9,141912;00000000;-;-;-;Bus 7;BEG;-;-;-;;nein
242471;Q;de:09661:5100:0:8;de:09661:5100;Bus 8;49,980226;9,141634;00000000;-;-;-;Bus 8;BEG;-;-;-;;nein
242472;Q;de:09661:5100:0:9;de:09661:5100;Bus 9;49,980237;9,141032;00000000;-;-;-;Bus 9;BEG;-;-;-;;nein
242473;Q;de:09661:5100:0:99;de:09661:5100;Bus 99;49,979931;9,141059;00000000;-;-;-;Bus 99;BEG;-;-;-;;nein
242474;S;de:09661:51050;de:09661:51050;AB-Leider, Industriestr.;49,970191;9,113247;09661000;Aschaffenburg;;;;BEG;-;D925BD00C76A;-;2026-12-12T00:00:00;nein
242475;Q;de:09661:51050:0:1;de:09661:51050;AB-Leider, Industriestr. 01;49,970185;9,113247;00000000;-;-;-;;BEG;-;-;-;;nein
242476;Q;de:09661:51050:0:2;de:09661:51050;AB-Leider, Industriestr. 01;49,970173;9,113238;00000000;-;-;-;;BEG;-;-;-;;nein
242477;S;de:09661:51101;de:09661:51101;Aschaffenburg, City Galerie;49,977984;9,150015;09661000;Aschaffenburg;;;;BEG;-;D925BD00C79D;-;2026-12-12T00:00:00;nein
242478;Q;de:09661:51101:0:1;de:09661:51101;Aschaffenburg, City-Galerie 01;49,977984;9,150015;00000000;-;-;-;;BEG;-;-;-;;nein
242479;S;de:09661:51102;de:09661:51102;Aschaffenburg, Aufeldstr./AOK;49,984887;9,15969;09661000;Aschaffenburg;;;;BEG;-;D925BD00C79E;-;2026-12-12T00:00:00;nein
242480;Q;de:09661:51102:0:1;de:09661:51102;Aschaffenburg, Aufeldstr./AOK 01;49,984887;9,15969;00000000;-;-;-;;BEG;-;-;-;;nein
242481;Q;de:09661:51102:0:2;de:09661:51102;Aschaffenburg, Aufeldstr./AOK 02;49,984887;9,15969;00000000;-;-;-;;BEG;-;-;-;;nein
242482;S;de:09661:51103;de:09661:51103;Aschaffenburg, Verpflegungsamt;49,987943;9,167334;09661000;Aschaffenburg;;;;BEG;-;D925BD00C79F;-;2026-12-12T00:00:00;nein
242483;Q;de:09661:51103:0:1;de:09661:51103;Aschaffenburg, Verpflegungsamt 01;49,987966;9,16737;00000000;-;-;-;;BEG;-;-;-;;nein
242484;Q;de:09661:51103:0:2;de:09661:51103;Aschaffenburg, Verpflegungsamt 02;49,98792;9,167307;00000000;-;-;-;;BEG;-;-;-;;nein
242485;S;de:09661:51120;de:09661:51120;Aschaffenburg, Viadukt;49,981982;9,1581;09661000;Aschaffenburg;;;;BEG;-;D925BD00C7B0;-;2026-12-12T00:00:00;nein
242486;Q;de:09661:51120:0:1;de:09661:51120;Aschaffenburg, Viadukt 01;49,981982;9,1581;00000000;-;-;-;;BEG;-;-;-;;nein
242487;Q;de:09661:51120:0:2;de:09661:51120;Aschaffenburg, Viadukt 02;49,981982;9,1581;00000000;-;-;-;;BEG;-;-;-;;nein
242488;S;de:09661:51175;de:09661:51175;AB-Leider, Waldfriedhof,Aschaffenburg;49,963892;9,097769;09661000;Aschaffenburg;;;;BEG;-;D925BD00C7E7;-;1999-12-31T00:00:00;nein
242489;Q;de:09661:51175:0:1;de:09661:51175;AB-Leider, Waldfriedhof 01;49,963892;9,097769;00000000;-;-;-;;BEG;-;-;-;;nein
242490;S;de:09661:51240;de:09661:51240;AB-Gailbach, Kirche;49,946108;9,207624;09661000;Aschaffenburg;;;;BEG;-;D925BD00C828;-;2026-12-12T00:00:00;nein
242491;Q;de:09661:51240:0:1;de:09661:51240;AB-Gailbach, Kirche 01;49,945993;9,20783;00000000;-;-;-;;BEG;-;-;-;;nein
242492;Q;de:09661:51240:0:2;de:09661:51240;AB-Gailbach, Kirche 02;49,946218;9,207426;00000000;-;-;-;;BEG;-;-;-;;nein
242493;Q;de:09661:51240:0:4;de:09661:51240;AB-Gailbach, Kirche 04;49,946004;9,207911;00000000;-;-;-;;BEG;-;-;-;;nein
242494;S;de:09661:51422;de:09661:51422;Klinikum;49,976748;9,187017;09661000;Aschaffenburg;-;-;;BEG;-;D925BD00C8DE;-;2026-12-12T00:00:00;nein
242495;A;de:09661:51422:0;de:09661:51422;0;49,976748;9,197017;00000000;-;-;-;;BEG;-;-;-;;nein
242496;Q;de:09661:51422:0:1;de:09661:51422;Aschaffenburg, Klinikum 01;49,976557;9,186972;00000000;-;-;-;Aschaffenburg, Klinikum 01;BEG;-;-;-;;nein
242497;Q;de:09661:51422:0:2;de:09661:51422;Aschaffenburg, Klinikum 02;49,976644;9,187133;00000000;-;-;-;Aschaffenburg, Klinikum 02;BEG;-;-;-;;nein
242498;Q;de:09661:51422:0:3;de:09661:51422;Aschaffenburg, Klinikum 01;49,976748;9,187025;00000000;-;-;-;Aschaffenburg, Klinikum 01;BEG;-;-;-;;nein
242499;Q;de:09661:51422:0:4;de:09661:51422;Aschaffenburg, Klinikum 02;49,976748;9,187017;00000000;-;-;-;Aschaffenburg, Klinikum 02;BEG;-;-;-;;nein
242500;S;de:09661:52022;de:09661:52022;Aschaffenburg, Kinopolis;49,978984;9,151093;09661000;Aschaffenburg;;;;BEG;-;D925BD00CB36;-;2026-12-12T00:00:00;nein
242501;Q;de:09661:52022:0:1;de:09661:52022;Aschaffenburg, Kinopolis 02;49,978984;9,151093;00000000;-;-;-;;BEG;-;-;-;;nein
242502;Q;de:09661:52022:0:2;de:09661:52022;Aschaffenburg, Kinopolis 02;49,978984;9,151111;00000000;-;-;-;;BEG;-;-;-;;nein
242503;S;de:09661:53002;de:09661:53002;Aschaffenburg, Sälzerweg;49,965973;9,169931;09661000;Aschaffenburg;;;;BEG;-;D925BD00CF0A;-;2026-12-12T00:00:00;nein
242504;Q;de:09661:53002:0:1;de:09661:53002;Aschaffenburg, Sälzerweg 01;49,966019;9,169841;00000000;-;-;-;;BEG;-;-;-;;nein
242505;Q;de:09661:53002:0:2;de:09661:53002;Aschaffenburg, Sälzerweg 02;49,965926;9,170029;00000000;-;-;-;;BEG;-;-;-;;nein
242506;S;de:09661:53003;de:09661:53003;Aschaffenburg, Touristenheim;49,961044;9,178995;09661000;Aschaffenburg;;;;BEG;-;D925BD00CF0B;-;2026-12-12T00:00:00;nein
242507;Q;de:09661:53003:0:1;de:09661:53003;Aschaffenburg, Touristenheim 01;49,961044;9,178995;00000000;-;-;-;;BEG;-;-;-;;nein
242508;S;de:09661:53050;de:09661:53050;Aschaffenburg, Herstallturm;49,976644;9,148398;09661000;Aschaffenburg;;;;BEG;-;D925BD00CF3A;-;2026-12-12T00:00:00;nein
242509;Q;de:09661:53050:0:1;de:09661:53050;Aschaffenburg, Herstallturm 01;49,976644;9,148398;00000000;-;-;-;;BEG;-;-;-;;nein
242510;Q;de:09661:53050:0:2;de:09661:53050;Aschaffenburg, Herstallturm 02;49,977124;9,147284;00000000;-;-;-;;BEG;-;-;-;;nein
242511;S;de:09661:55701;de:09661:55701;Aschaffenburg, Willigisbrücke;49,97104;9,137016;09661000;Aschaffenburg;;;;BEG;-;D925BD00D995;-;2026-12-12T00:00:00;nein
242512;Q;de:09661:55701:0:1;de:09661:55701;Aschaffenburg, Willigisbrücke 01;49,97104;9,137016;00000000;-;-;-;;BEG;-;-;-;;nein
242513;Q;de:09661:55701:0:2;de:09661:55701;Aschaffenburg, Willigisbrücke 02;49,97104;9,137016;00000000;-;-;-;;BEG;-;-;-;;nein
242514;S;de:09661:55709;de:09661:55709;Aschaffenburg, Finanzamt;49,983264;9,154057;09661000;Aschaffenburg;;;;BEG;-;D925BD00D99D;-;2026-12-12T00:00:00;nein
242515;Q;de:09661:50709:0:1;de:09661:55709;Aschaffenburg, Finanzamt 01;49,983264;9,154066;00000000;-;-;-;;BEG;-;-;-;;nein
242516;Q;de:09661:50709:0:2;de:09661:55709;Aschaffenburg, Finanzamt 02;49,983264;9,154048;00000000;-;-;-;;BEG;-;-;-;;nein
242517;Q;de:09661:55709:0:1;de:09661:55709;Aschaffenburg, Finanzamt 01;49,983264;9,154066;00000000;-;-;-;;BEG;-;-;-;;nein
242518;Q;de:09661:55709:0:2;de:09661:55709;Aschaffenburg, Finanzamt 02;49,983264;9,154048;00000000;-;-;-;;BEG;-;-;-;;nein
242519;S;de:09661:60528;de:09661:60528;AB-Schweinheim, Gailbachtal;49,953548;9,186585;09661000;Aschaffenburg;;;;BEG;-;D925BD00EC70;-;2026-12-12T00:00:00;nein
242520;Q;de:09661:60528:0:1;de:09661:60528;AB-Schweinheim, Gailbachtal 01;49,953548;9,186585;00000000;-;-;-;;BEG;-;-;-;;nein
242521;Q;de:09661:60528:0:2;de:09661:60528;AB-Schweinheim, Gailbachtal 02;49,953548;9,186585;00000000;-;-;-;;BEG;-;-;-;;nein
242522;S;de:09661:60529;de:09661:60529;AB-Gailbach, Zum Spielplatz;49,941501;9,213661;09661000;Aschaffenburg;;;;BEG;-;D925BD00EC71;-;2026-12-12T00:00:00;nein
242523;Q;de:09661:60529:0:1;de:09661:60529;AB-Gailbach, Zum Spielplatz 01;49,941576;9,213652;00000000;-;-;-;;BEG;-;-;-;;nein
242524;Q;de:09661:60529:0:2;de:09661:60529;AB-Gailbach, Zum Spielplatz 02;49,941836;9,214433;00000000;-;-;-;;BEG;-;-;-;;nein
242525;Q;de:09661:60529:0:3;de:09661:60529;AB-Gailbach, Zum Spielplatz 03;49,94142;9,213679;00000000;-;-;-;;BEG;-;-;-;;nein
242526;Q;de:09661:60529:0:4;de:09661:60529;AB-Gailbach, Zum Spielplatz 02;49,941576;9,213652;00000000;-;-;-;;BEG;-;-;-;;nein
242527;S;de:09661:60530;de:09661:60530;AB-Gailbach, Friedhof;49,943091;9,212187;09661000;Aschaffenburg;;;;BEG;-;D925BD00EC72;-;2026-12-12T00:00:00;nein
242528;Q;de:09661:60530:0:1;de:09661:60530;AB-Gailbach, Friedhof 01;49,943056;9,212187;00000000;-;-;-;;BEG;-;-;-;;nein
242529;Q;de:09661:60530:0:2;de:09661:60530;AB-Gailbach, Friedhof 02;49,943126;9,212178;00000000;-;-;-;;BEG;-;-;-;;nein
242530;S;de:09661:60531;de:09661:60531;AB-Gailbach, Klingertweg;49,947507;9,203492;09661000;Aschaffenburg;;;;BEG;-;D925BD00EC73;-;2026-12-12T00:00:00;nein
242531;Q;de:09661:60531:0:1;de:09661:60531;AB-Gailbach, Klingertweg 01;49,948161;9,202917;00000000;-;-;-;;BEG;-;-;-;;nein
242532;Q;de:09661:60531:0:2;de:09661:60531;AB-Gailbach, Klingertweg 02;49,94686;9,204058;00000000;-;-;-;;BEG;-;-;-;;nein
242533;S;de:09661:60532;de:09661:60532;AB-Gailbach, Findberg;49,950802;9,199485;09661000;Aschaffenburg;;;;BEG;-;D925BD00EC74;-;2026-12-12T00:00:00;nein
242534;Q;de:09661:60532:0:1;de:09661:60532;AB-Gailbach, Findberg 01;49,950785;9,199476;00000000;-;-;-;;BEG;-;-;-;;nein
242535;Q;de:09661:60532:0:2;de:09661:60532;AB-Gailbach, Findberg 02;49,95082;9,199494;00000000;-;-;-;;BEG;-;-;-;;nein
242536;S;de:09661:60533;de:09661:60533;AB-Gailbach, Scheidgraben;49,952421;9,19662;09661000;Aschaffenburg;;;;BEG;-;D925BD00EC75;-;2026-12-12T00:00:00;nein
242537;Q;de:09661:60533:0:1;de:09661:60533;AB-Gailbach, Scheidgraben 01;49,952559;9,195919;00000000;-;-;-;;BEG;-;-;-;;nein
242538;Q;de:09661:60533:0:2;de:09661:60533;AB-Gailbach, Scheidgraben 02;49,952288;9,19732;00000000;-;-;-;;BEG;-;-;-;;nein
242539;S;de:09661:60584;de:09661:60584;Aschaffenburg, Kippenburg;49,974998;9,180908;09661000;Aschaffenburg;;;;BEG;-;D925BD00ECA8;-;2026-12-12T00:00:00;nein
242540;Q;de:09661:60584:0:1;de:09661:60584;Aschaffenburg, Kippenburg 01;49,974998;9,180908;00000000;-;-;-;;BEG;-;-;-;;nein
242541;Q;de:09661:60584:0:2;de:09661:60584;Aschaffenburg, Kippenburg 02;49,974998;9,180908;00000000;-;-;-;;BEG;-;-;-;;nein
242542;S;de:09661:60585;de:09661:60585;Aschaffenburg, Schongauerstr.;49,974056;9,174072;09661000;Aschaffenburg;;;;BEG;-;D925BD00ECA9;-;2026-12-12T00:00:00;nein
242543;Q;de:09661:60585:0:1;de:09661:60585;Aschaffenburg, Schongauerstr. 01;49,974056;9,174072;00000000;-;-;-;;BEG;-;-;-;;nein
242544;Q;de:09661:60585:0:2;de:09661:60585;Aschaffenburg, Schongauerstr. 02;49,974056;9,174072;00000000;-;-;-;;BEG;-;-;-;;nein
242545;S;de:09661:60586;de:09661:60586;Aschaffenburg, Holbeinstr.;49,974495;9,17064;09661000;Aschaffenburg;;;;BEG;-;D925BD00ECAA;-;2026-12-12T00:00:00;nein
242546;Q;de:09661:60586:0:1;de:09661:60586;Aschaffenburg, Holbeinstr. 01;49,974495;9,17064;00000000;-;-;-;;BEG;-;-;-;;nein
242547;Q;de:09661:60586:0:2;de:09661:60586;Aschaffenburg, Holbeinstr. 02;49,974495;9,17064;00000000;-;-;-;;BEG;-;-;-;;nein
242548;S;de:09661:60587;de:09661:60587;Aschaffenburg, Vischerstr.;49,974975;9,167811;09661000;Aschaffenburg;;;;BEG;-;D925BD00ECAB;-;2026-12-12T00:00:00;nein
242549;Q;de:09661:60587:0:1;de:09661:60587;Aschaffenburg, Vischerstr. 01;49,974975;9,167811;00000000;-;-;-;;BEG;-;-;-;;nein
242550;Q;de:09661:60587:0:2;de:09661:60587;Aschaffenburg, Vischerstr. 02;49,974975;9,167811;00000000;-;-;-;;BEG;-;-;-;;nein
242551;S;de:09661:60596;de:09661:60596;Aschaffenburg, Lothringer Str.;49,986464;9,169041;09661000;Aschaffenburg;;;;BEG;-;D925BD00ECB4;-;2026-12-12T00:00:00;nein
242552;Q;de:09661:60596:0:1;de:09661:60596;Aschaffenburg, Lothringer Str. 01;49,98647;9,169041;00000000;-;-;-;;BEG;-;-;-;;nein
242553;Q;de:09661:60596:0:2;de:09661:60596;Aschaffenburg, Lothringer Str. 02;49,98647;9,169041;00000000;-;-;-;;BEG;-;-;-;;nein
242554;S;de:09661:60597;de:09661:60597;Österreicher Denkmal;49,984564;9,163391;09661000;Aschaffenburg;-;-;;BEG;-;D925BD00ECB5;-;2026-12-12T00:00:00;nein
242555;Q;de:09661:60597:0:1;de:09661:60597;Aschaffenburg, Österreicher Denkmal 01;49,98457;9,163409;00000000;-;-;-;Aschaffenburg, Österreicher Denkmal 01;BEG;-;-;-;;nein
242556;Q;de:09661:60597:0:2;de:09661:60597;Aschaffenburg, Österreicher Denkmal 02;49,98457;9,163409;00000000;-;-;-;Aschaffenburg, Österreicher Denkmal 02;BEG;-;-;-;;nein
242557;S;de:09661:60598;de:09661:60598;Aschaffenburg, Landratsamt;49,98219;9,160462;09661000;Aschaffenburg;;;;BEG;-;D925BD00ECB6;-;2026-12-12T00:00:00;nein
242558;Q;de:09661:60598:0:1;de:09661:60598;Aschaffenburg, Landratsamt 01;49,982207;9,16048;00000000;-;-;-;;BEG;-;-;-;;nein
242559;Q;de:09661:60598:0:2;de:09661:60598;Aschaffenburg, Landratsamt 02;49,981422;9,160426;00000000;-;-;-;;BEG;-;-;-;;nein
242560;S;de:09661:60614;de:09661:60614;Aschaffenburg, Lindenallee;49,976136;9,158477;09661000;Aschaffenburg;;;;BEG;-;D925BD00ECC6;-;2026-12-12T00:00:00;nein
242561;Q;de:09661:60614:0:1;de:09661:60614;Aschaffenburg, Lindenallee 01;49,976136;9,158477;00000000;-;-;-;;BEG;-;-;-;;nein
242562;Q;de:09661:60614:0:2;de:09661:60614;Aschaffenburg, Lindenallee 02;49,976269;9,157803;00000000;-;-;-;;BEG;-;-;-;;nein
242563;S;de:09661:60616;de:09661:60616;AB-Schweinheim, Lindestr.;49,964644;9,150419;09661000;Aschaffenburg;;;;BEG;-;D925BD00ECC8;-;2026-12-12T00:00:00;nein
242564;Q;de:09661:60616:0:1;de:09661:60616;AB-Schweinheim, Lindestr. 01;49,963609;9,150293;00000000;-;-;-;;BEG;-;-;-;;nein
242565;Q;de:09661:60616:0:2;de:09661:60616;AB-Schweinheim, Lindestr. 02;49,963609;9,150293;00000000;-;-;-;;BEG;-;-;-;;nein
242566;Q;de:09661:60616:0:3;de:09661:60616;AB-Schweinheim, Lindestr. 01;49,964644;9,150419;00000000;-;-;-;;BEG;-;-;-;;nein
242567;Q;de:09661:60616:0:4;de:09661:60616;AB-Schweinheim, Lindestr. 02;49,964649;9,150518;00000000;-;-;-;;BEG;-;-;-;;nein
242568;S;de:09661:60625;de:09661:60625;AB-Nilkheim, Gewerbehof;49,946952;9,102611;09661000;Aschaffenburg;;;;BEG;-;D925BD00ECD1;-;2026-12-12T00:00:00;nein
242569;Q;de:09661:60625:0:1;de:09661:60625;AB-Nilkheim, Gewerbehof 01;49,946952;9,102611;00000000;-;-;-;;BEG;-;-;-;;nein
242570;Q;de:09661:60625:0:2;de:09661:60625;AB-Nilkheim, Gewerbehof 02;49,946952;9,102611;00000000;-;-;-;;BEG;-;-;-;;nein
242571;S;de:09661:60629;de:09661:60629;Aschaffenburg, Kulmbacher Str.;49,962199;9,176901;09661000;Aschaffenburg;;;;BEG;-;D925BD00ECD5;-;2026-12-12T00:00:00;nein
242572;Q;de:09661:60629:0:1;de:09661:60629;Aschaffenburg, Kulmbacher Str. 01;49,962413;9,176398;00000000;-;-;-;;BEG;-;-;-;;nein
242573;Q;de:09661:60629:0:2;de:09661:60629;Aschaffenburg, Kulmbacher Str. 02;49,96198;9,177396;00000000;-;-;-;;BEG;-;-;-;;nein
242574;S;de:09661:60644;de:09661:60644;Hohenzollernring;49,978423;9,159196;09661000;Aschaffenburg;-;-;;BEG;-;D925BD00ECE4;-;1999-12-31T00:00:00;nein
242575;Q;de:09661:60644:0:1;de:09661:60644;Aschaffenburg, Hohenzollernring 01;49,978435;9,159205;00000000;-;-;-;Aschaffenburg, Hohenzollernring 01;BEG;-;-;-;;nein
242576;S;de:09661:60903;de:09661:60903;Aschaffenburg, Sandkirche;49,973264;9,150922;09661000;Aschaffenburg;;;;BEG;-;D925BD00EDE7;-;2026-12-12T00:00:00;nein
242577;Q;de:09661:60903:0:1;de:09661:60903;Aschaffenburg, Sandkirche 01;49,973264;9,150922;00000000;-;-;-;;BEG;-;-;-;;nein
242578;Q;de:09661:60903:0:2;de:09661:60903;Aschaffenburg, Sandkirche 02;49,973137;9,150805;00000000;-;-;-;;BEG;-;-;-;;nein
242579;Q;de:09661:60903:0:3;de:09661:60903;Aschaffenburg, Sandkirche 01;49,973132;9,150796;00000000;-;-;-;;BEG;-;-;-;;nein
242580;S;de:09661:60904;de:09661:60904;AB-Gailbach, Dorfgasse;49,944484;9,211451;09661000;Aschaffenburg;;;;BEG;-;D925BD00EDE8;-;2026-12-12T00:00:00;nein
242581;Q;de:09661:60904:0:1;de:09661:60904;AB-Gailbach, Dorfgasse 01;49,944397;9,211442;00000000;-;-;-;;BEG;-;-;-;;nein
242582;Q;de:09661:60904:0:2;de:09661:60904;AB-Gailbach, Dorfgasse 02;49,944571;9,211469;00000000;-;-;-;;BEG;-;-;-;;nein
242583;S;de:09661:80140;de:09661:80140;AB-Schweinheim, Spessartstr.;49,965354;9,154497;09661000;Aschaffenburg;;;;BEG;-;D925BD01390C;-;1999-12-31T00:00:00;nein
242584;Q;de:09661:80140:0:1;de:09661:80140;AB-Schweinheim, Spessartstr. 01;49,965354;9,154497;00000000;-;-;-;;BEG;-;-;-;;nein
242585;Q;de:09661:80140:0:2;de:09661:80140;AB-Schweinheim, Spessartstr. 02;49,965366;9,154489;00000000;-;-;-;;BEG;-;-;-;;nein
242586;S;de:09661:80141;de:09661:80141;Aschaffenburg, Bayreuther Straße;49,965828;9,17559;09661000;Aschaffenburg;-;-;;BEG;-;D925BD01390D;-;1999-12-31T00:00:00;nein
242587;Q;de:09661:80141:0:1;de:09661:80141;Aschaffenburg, Bayreuther Straße 01;49,965828;9,17559;00000000;-;-;-;Aschaffenburg, Bayreuther Straße 01;BEG;-;-;-;;nein
242588;Q;de:09661:80141:0:2;de:09661:80141;Aschaffenburg, Bayreuther Straße 02;49,965828;9,175581;00000000;-;-;-;Aschaffenburg, Bayreuther Straße 02;BEG;-;-;-;;nein
242589;S;de:09661:99001;de:09661:99001;AB-Obernau, Mozartschule;49,939836;9,131285;09661000;Aschaffenburg;-;-;;BEG;-;D925BD0182B9;-;1999-12-31T00:00:00;nein
242590;Q;de:09661:99001:0:1;de:09661:99001;AB-Obernau, Mozartschule 01;49,939836;9,131285;00000000;-;-;-;AB-Obernau, Mozartschule 01;BEG;-;-;-;;nein
242591;S;de:09661:99002;de:09661:99002;AB-Leider, Hafenbrücke;49,969942;9,115448;09661000;Aschaffenburg;;;;BEG;-;D925BD0182BA;-;2026-12-12T00:00:00;nein
242592;Q;de:09661:99002:0:1;de:09661:99002;AB-Leider, Hafenbrücke 01;49,969913;9,115457;00000000;-;-;-;;BEG;-;-;-;;nein
242593;Q;de:09661:99002:0:2;de:09661:99002;AB-Leider, Hafenbrücke 02;49,970104;9,115358;00000000;-;-;-;;BEG;-;-;-;;nein
242594;S;de:09661:99003;de:09661:99003;Aschaffenburg, Ebertbrücke;49,980907;9,12356;09661000;Aschaffenburg;-;-;;BEG;-;D925BD0182BB;-;2026-12-12T00:00:00;nein
242595;Q;de:09661:99003:0:1;de:09661:99003;Aschaffenburg, Ebertbrücke 01;49,980907;9,12356;00000000;-;-;-;Aschaffenburg, Ebertbrücke 01;BEG;-;-;-;;nein
242596;Q;de:09661:99003:0:2;de:09661:99003;Aschaffenburg, Ebertbrücke 02;49,980619;9,124072;00000000;-;-;-;Aschaffenburg, Ebertbrücke 02;BEG;-;-;-;;nein
242597;S;de:09661:99004;de:09661:99004;AB-Leider, Kerschensteinerstr.;49,974697;9,123191;09661000;Aschaffenburg;;;;BEG;-;D925BD0182BC;-;2026-12-12T00:00:00;nein
242598;Q;de:09661:99004:0:1;de:09661:99004;AB-Leider, Kerschensteinerstr. 01;49,974697;9,123191;00000000;-;-;-;;BEG;-;-;-;;nein
242599;Q;de:09661:99004:0:2;de:09661:99004;AB-Leider, Kerschensteinerstr. 02;49,974697;9,123191;00000000;-;-;-;;BEG;-;-;-;;nein
242600;S;de:09661:99005;de:09661:99005;AB-Leider, Seidelstr.,Aschaffenburg;49,974605;9,119751;09661000;Aschaffenburg;;;;BEG;-;D925BD0182BD;-;2026-12-12T00:00:00;nein
242601;Q;de:09661:99005:0:1;de:09661:99005;AB-Leider, Seidelstr. 01;49,974634;9,119885;00000000;-;-;-;;BEG;-;-;-;;nein
242602;Q;de:09661:99005:0:2;de:09661:99005;AB-Leider, Seidelstr. 02;49,974576;9,119634;00000000;-;-;-;;BEG;-;-;-;;nein
242603;S;de:09661:99006;de:09661:99006;AB-Leider, Am Dreispitz,Aschaffenburg;49,973184;9,11525;09661000;Aschaffenburg;;;;BEG;-;D925BD0182BE;-;2026-12-12T00:00:00;nein
242604;Q;de:09661:99006:0:1;de:09661:99006;AB-Leider, Am Dreispitz 01;49,973149;9,114981;00000000;-;-;-;;BEG;-;-;-;;nein
242605;Q;de:09661:99006:0:2;de:09661:99006;AB-Leider, Am Dreispitz 02;49,973247;9,115726;00000000;-;-;-;;BEG;-;-;-;;nein
242606;S;de:09661:99007;de:09661:99007;AB-Leider, Seegrundstr.,Aschaffenburg;49,97197;9,114334;09661000;Aschaffenburg;;;;BEG;-;D925BD0182BF;-;2026-12-12T00:00:00;nein
242607;Q;de:09661:99007:0:1;de:09661:99007;AB-Leider, Seegrundstr. 01;49,971884;9,11437;00000000;-;-;-;;BEG;-;-;-;;nein
242608;Q;de:09661:99007:0:2;de:09661:99007;AB-Leider, Seegrundstr. 02;49,972063;9,114316;00000000;-;-;-;;BEG;-;-;-;;nein
242609;S;de:09661:99008;de:09661:99008;AB-Nilkheim, Lorbeerweg,Aschaffenburg;49,964077;9,12797;09661000;Aschaffenburg;-;-;;BEG;-;D925BD0182C0;-;2026-12-12T00:00:00;nein
242610;Q;de:09661:99008:0:1;de:09661:99008;AB-Nilkheim, Lorbeerweg 01;49,964077;9,12797;00000000;-;-;-;AB-Nilkheim, Lorbeerweg 01;BEG;-;-;-;;nein
242611;Q;de:09661:99008:0:2;de:09661:99008;AB-Nilkheim, Lorbeerweg 02;49,964077;9,12797;00000000;-;-;-;AB-Nilkheim, Lorbeerweg 02;BEG;-;-;-;;nein
242612;S;de:09661:99009;de:09661:99009;AB-Nilkheim, Kastanienweg,Aschaffenburg;49,959506;9,120999;09661000;Aschaffenburg;;;;BEG;-;D925BD0182C1;-;2026-12-12T00:00:00;nein
242613;Q;de:09661:99009:0:1;de:09661:99009;AB-Nilkheim, Kastanienweg 01;49,959501;9,121008;00000000;-;-;-;;BEG;-;-;-;;nein
242614;Q;de:09661:99009:0:2;de:09661:99009;AB-Nilkheim, Kastanienweg 02;49,959501;9,121008;00000000;-;-;-;;BEG;-;-;-;;nein
